objectid,parentid,group_count,title,title-enhanced,creator,date,year,subject,description,county,location,latitude,longitude,filename,display_template,object_full,object_location,image_small,image_thumb
sanborn-moscow-1893-008,moscow-1893,8,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1893,1893,,,Latah,Moscow,,,sanborn-moscow-1893-008.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1893-008.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1893-008.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1893-008_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1893-008_th.jpg
moscow-1896,,,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1896,1896,,,Latah,Moscow,46.73171295,-116.9979656,,sanborn-compound,,,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1896-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1896-001_th.jpg
sanborn-moscow-1896-001,moscow-1896,11,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1896,1896,,,Latah,Moscow,,,sanborn-moscow-1896-001.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1896-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1896-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1896-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1896-001_th.jpg
sanborn-moscow-1896-002,moscow-1896,11,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1896,1896,,,Latah,Moscow,,,sanborn-moscow-1896-002.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1896-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1896-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1896-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1896-002_th.jpg
sanborn-moscow-1896-003,moscow-1896,11,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1896,1896,,,Latah,Moscow,,,sanborn-moscow-1896-003.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1896-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1896-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1896-003_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1896-003_th.jpg
sanborn-moscow-1896-004,moscow-1896,11,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1896,1896,,,Latah,Moscow,,,sanborn-moscow-1896-004.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1896-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1896-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1896-004_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1896-004_th.jpg
sanborn-moscow-1896-005,moscow-1896,11,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1896,1896,,,Latah,Moscow,,,sanborn-moscow-1896-005.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1896-005.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1896-005.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1896-005_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1896-005_th.jpg
sanborn-moscow-1896-006,moscow-1896,11,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1896,1896,,,Latah,Moscow,,,sanborn-moscow-1896-006.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1896-006.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1896-006.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1896-006_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1896-006_th.jpg
sanborn-moscow-1896-007,moscow-1896,11,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1896,1896,,,Latah,Moscow,,,sanborn-moscow-1896-007.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1896-007.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1896-007.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1896-007_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1896-007_th.jpg
sanborn-moscow-1896-008,moscow-1896,11,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1896,1896,,,Latah,Moscow,,,sanborn-moscow-1896-008.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1896-008.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1896-008.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1896-008_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1896-008_th.jpg
sanborn-moscow-1896-009,moscow-1896,11,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1896,1896,,,Latah,Moscow,,,sanborn-moscow-1896-009.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1896-009.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1896-009.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1896-009_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1896-009_th.jpg
sanborn-moscow-1896-010,moscow-1896,11,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1896,1896,,,Latah,Moscow,,,sanborn-moscow-1896-010.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1896-010.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1896-010.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1896-010_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1896-010_th.jpg
sanborn-moscow-1896-011,moscow-1896,11,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1896,1896,,,Latah,Moscow,,,sanborn-moscow-1896-011.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1896-011.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1896-011.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1896-011_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1896-011_th.jpg
moscow-1904,,,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1904-12,1904,,,Latah,Moscow,46.73171295,-116.9979656,,sanborn-compound,,,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1904-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1904-001_th.jpg
sanborn-moscow-1904-001,moscow-1904,25,Sanborn Fire Insurance Map from Moscow,"Sanborn Fire Insurance Map from Moscow, Latah County, Idaho, 1904 [1]",Sanborn Map Company,1904-12,1904,index,index,Latah,Moscow,46.732353,-117.000015,sanborn-moscow-1904-001.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1904-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1904-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1904-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1904-001_th.jpg
sanborn-moscow-1904-002,moscow-1904,25,Sanborn Fire Insurance Map from Moscow,"Sanborn Fire Insurance Map from Moscow, Latah County, Idaho, 1904 [2]",Sanborn Map Company,1904-12,1904,dwelling; shed; female boarding,dwelling; shed; female boarding,Latah,Moscow,46.736012,-117.006094,sanborn-moscow-1904-002.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1904-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1904-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1904-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1904-002_th.jpg
sanborn-moscow-1904-003,moscow-1904,25,Sanborn Fire Insurance Map from Moscow,"Sanborn Fire Insurance Map from Moscow, Latah County, Idaho, 1904 [3]",Sanborn Map Company,1904-12,1904,dwelling; vacant; cellar; female boarding; water works pumping station; jail; storage; lodging; black smith; saloon; brew house; brewery; ice house;,dwelling; vacant; cellar; female boarding; water works pumping station; jail; storage; lodging; black smith; saloon; brew house; brewery; ice house;,Latah,Moscow,46.735304,-117.002095,sanborn-moscow-1904-003.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1904-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1904-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1904-003_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1904-003_th.jpg
sanborn-moscow-1904-004,moscow-1904,25,Sanborn Fire Insurance Map from Moscow,"Sanborn Fire Insurance Map from Moscow, Latah County, Idaho, 1904 [4]",Sanborn Map Company,1904-12,1904,dwelling; water works; shed; cellar,dwelling; water works; shed; cellar,Latah,Moscow,46.735701,-116.997925,sanborn-moscow-1904-004.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1904-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1904-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1904-004_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1904-004_th.jpg
sanborn-moscow-1904-005,moscow-1904,25,Sanborn Fire Insurance Map from Moscow,"Sanborn Fire Insurance Map from Moscow, Latah County, Idaho, 1904 [5]",Sanborn Map Company,1904-12,1904,dwelling; out house; shed;,dwelling; out house; shed;,Latah,Moscow,46.736021,-116.993336,sanborn-moscow-1904-005.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1904-005.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1904-005.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1904-005_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1904-005_th.jpg
sanborn-moscow-1904-006,moscow-1904,25,Sanborn Fire Insurance Map from Moscow,"Sanborn Fire Insurance Map from Moscow, Latah County, Idaho, 1904 [6]",Sanborn Map Company,1904-12,1904,dwelling; out house; shed;,dwelling; out house; shed;,Latah,Moscow,46.735562,-116.98928,sanborn-moscow-1904-006.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1904-006.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1904-006.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1904-006_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1904-006_th.jpg
sanborn-moscow-1904-007,moscow-1904,25,Sanborn Fire Insurance Map from Moscow,"Sanborn Fire Insurance Map from Moscow, Latah County, Idaho, 1904 [7]",Sanborn Map Company,1904-12,1904,dwelling; carpenter; shed; out house,dwelling; carpenter; shed; out house,Latah,Moscow,46.733451,-117.006033,sanborn-moscow-1904-007.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1904-007.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1904-007.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1904-007_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1904-007_th.jpg
sanborn-moscow-1904-008,moscow-1904,25,Sanborn Fire Insurance Map from Moscow,"Sanborn Fire Insurance Map from Moscow, Latah County, Idaho, 1904 [8]",Sanborn Map Company,1904-12,1904,dwelling; shed; hotel; kitchen; dining room; office; grocery; telegraph office; black smith; vacant; agricultural implements; bowling alley; general store; post office; druge; bank; carpenter; bottling works; billiards; restaurant; ware house; saloon; grocery and news; tailor; jewelry; milly; candy; barber; shooting gallery; harness; livery; livery barn; hotel; cellar; business college; baptist church; paint; cigars; meat; board and lodging; out house; adventist church; photographer,dwelling; shed; hotel; kitchen; dining room; office; grocery; telegraph office; black smith; vacant; agricultural implements; bowling alley; general store; post office; druge; bank; carpenter; bottling works; billiards; restaurant; ware house; saloon; grocery and news; tailor; jewelry; milly; candy; barber; shooting gallery; harness; livery; livery barn; hotel; cellar; business college; baptist church; paint; cigars; meat; board and lodging; out house; adventist church; photographer,Latah,Moscow,46.733673,-117.001445,sanborn-moscow-1904-008.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1904-008.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1904-008.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1904-008_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1904-008_th.jpg
sanborn-moscow-1904-009,moscow-1904,25,Sanborn Fire Insurance Map from Moscow,"Sanborn Fire Insurance Map from Moscow, Latah County, Idaho, 1904 [9]",Sanborn Map Company,1904-12,1904,dwelling; public school; storage; norwegian church; swedish lutheran church; methodist episcopal church; episcopal church; hand printing; agricultural implements,dwelling; public school; storage; norwegian church; swedish lutheran church; methodist episcopal church; episcopal church; hand printing; agricultural implements,Latah,Moscow,46.733702,-116.99787,sanborn-moscow-1904-009.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1904-009.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1904-009.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1904-009_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1904-009_th.jpg
sanborn-moscow-1904-010,moscow-1904,25,Sanborn Fire Insurance Map from Moscow,"Sanborn Fire Insurance Map from Moscow, Latah County, Idaho, 1904 [10]",Sanborn Map Company,1904-12,1904,dwelling; cellar; roman catholic church; black smith; wagon shop,dwelling; cellar; roman catholic church; black smith; wagon shop,Latah,Moscow,46.733728,-116.993407,sanborn-moscow-1904-010.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1904-010.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1904-010.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1904-010_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1904-010_th.jpg
sanborn-moscow-1904-011,moscow-1904,25,Sanborn Fire Insurance Map from Moscow,"Sanborn Fire Insurance Map from Moscow, Latah County, Idaho, 1904 [11]",Sanborn Map Company,1904-12,1904,city park; dwelling; cellar,city park; dwelling; cellar,Latah,Moscow,46.731849,-116.989212,sanborn-moscow-1904-011.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1904-011.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1904-011.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1904-011_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1904-011_th.jpg
sanborn-moscow-1904-012,moscow-1904,25,Sanborn Fire Insurance Map from Moscow,"Sanborn Fire Insurance Map from Moscow, Latah County, Idaho, 1904 [12]",Sanborn Map Company,1904-12,1904,dwelling; board and lodging; grain warehouse; mill; shed; hay warehouse; agricultural implements warehouse; threshing machine shed;,dwelling; board and lodging; grain warehouse; mill; shed; hay warehouse; agricultural implements warehouse; threshing machine shed;,Latah,Moscow,46.729942,-117.005896,sanborn-moscow-1904-012.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1904-012.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1904-012.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1904-012_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1904-012_th.jpg
sanborn-moscow-1904-013,moscow-1904,25,Sanborn Fire Insurance Map from Moscow,"Sanborn Fire Insurance Map from Moscow, Latah County, Idaho, 1904 [13]",Sanborn Map Company,1904-12,1904,"candy; bakery; meat; restaurant; saloon; office; dwellnig; agricultural implements storage; pipe storage; shed; tin shop; hardware ware house; barber; storage; general store; repairing; city hall; coffin storage; grocery, hardware and paints; bank; vacant; lodge hall; hotel; candy and cigars; kitchen; dining room; wood; livery; hardware; furniture; stone cutting; plumbing; board and lodging; grocery; jeweler; drugs; meat; billiards and cigars; photographer; carpenter; lumber shed; seed storage; painting; hose cart; black smith; agricultural implements; junk; livery barn; chinese laundry; ruin of fire","candy; bakery; meat; restaurant; saloon; office; dwellnig; agricultural implements storage; pipe storage; shed; tin shop; hardware ware house; barber; storage; general store; repairing; city hall; coffin storage; grocery, hardware and paints; bank; vacant; lodge hall; hotel; candy and cigars; kitchen; dining room; wood; livery; hardware; furniture; stone cutting; plumbing; board and lodging; grocery; jeweler; drugs; meat; billiards and cigars; photographer; carpenter; lumber shed; seed storage; painting; hose cart; black smith; agricultural implements; junk; livery barn; chinese laundry; ruin of fire",Latah,Moscow,46.731017,-117.001391,sanborn-moscow-1904-013.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1904-013.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1904-013.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1904-013_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1904-013_th.jpg
sanborn-moscow-1904-014,moscow-1904,25,Sanborn Fire Insurance Map from Moscow,"Sanborn Fire Insurance Map from Moscow, Latah County, Idaho, 1904 [14]",Sanborn Map Company,1904-12,1904,dwelling; presbyterian church; high school; public hall; cellar; court house; christian church; photographer; art supplies; second hand store; printing; restaurant and lodging; shed; wood,dwelling; presbyterian church; high school; public hall; cellar; court house; christian church; photographer; art supplies; second hand store; printing; restaurant and lodging; shed; wood,Latah,Moscow,46.731066,-116.997827,sanborn-moscow-1904-014.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1904-014.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1904-014.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1904-014_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1904-014_th.jpg
